Time,85000.0,85400.0,85800.0,86200.0,86600.0,87000.0,87400.0,87800.0,88200.0,88600.0,89000.0,89400.0,89800.0,90200.0,90600.0,91000.0,91400.0,91800.0,92200.0,92600.0,93000.0
2700,26104.465024239413,26224.29117305979,26344.11963647758,26463.950383140447,26583.783383705893,26703.61861080209,26823.45603885996,26943.295644011803,27063.137404062647,27182.981298497347,27302.827308494896,27422.675416940427,27542.52560843923,27662.3778693428,27782.23218779586,27902.088553808568,28021.946959351804,28141.8073984684,28261.669867391018,28381.534364661416,28501.40089126144
3000,26104.33232948261,26224.162559389115,26343.99509169676,26463.82988596533,26583.666907865932,26703.50612870799,26823.34752505161,26943.191078338925,27063.03677454947,27182.88460389121,27302.734560530113,27422.586642353064,27542.440850755986,27662.297190449703,27782.155669278294,27902.016298047143,28021.87909035952,28141.74406246119,28261.61123309196,28381.480623340183,28501.35225648809
3300,26104.188642941615,26224.022185822345,26343.85840101002,26463.697218018202,26583.538576906692,26703.382427595207,26823.228729180537,26943.07744927728,27062.928563377092,27182.782054221865,27302.63791118972,27422.496129693987,27542.35671059464,27662.21965961992,27782.084986794598,27901.952705870575,28021.822833755396,28141.6953899345,28261.57039588342,28381.44787446705,28501.32784932602
3600,26104.068634284184,26223.902879500954,26343.74065754067,26463.581848651073,26583.42634571752,26703.274053574532,26823.124888269478,26942.978776280033,27062.835653693615,27182.695465354638,27302.558163983176,27422.423709267834,27542.2920669355,27662.1632078008,27782.037106797845,27901.913741996566,28021.793093605665,28141.675142963908,28261.55987152183,28381.447259815955,28501.337286437334
3900,26104.024747683045,26223.855298098344,26343.69059195568,26463.530457813977,26583.374732824042,26703.22326249168,26823.07590030015,26942.932507207544,27062.79295103147,27182.657105733964,27302.52485061894,27422.39606945413,27542.27064952878,27662.148480657666,27782.02945414203,27901.913461697583,28021.800394359758,28141.690141376195,28261.582589096055,28381.47761986574,28501.375110940287
4200,26104.107761145675,26223.929724062185,26343.757476913855,26463.590825926316,26583.429573155663,26703.273517203466,26823.12245373251,26942.97617579991,27062.834474025116,27182.69713661037,27302.563949231273,27422.434694815147,27542.30915322499,27662.18710086654,27782.068310235896,27901.952549424685,28021.839581599506,28141.729164471937,28261.621049775164,28381.514982762696,28501.41070174432
4500,26104.331309034456,26224.141908726284,26343.9583278086,26463.780416573045,26583.60800113307,26703.440885354827,26823.27885262139,26943.121667440515,27062.969076907724,27182.82081203822,27302.67658898214,27422.536110138808,27542.399065186146,27662.265132042055,27782.13397777477,27902.005259479323,28021.87862513721,28141.753714476003,28261.63015984529,28381.50758712487,28501.38561668031
4800,26104.630683764455,26224.432508378053,26344.238260696926,26464.047924635543,26583.861439989625,26703.678705283666,26823.499580614127,26943.323890480886,27063.151426602228,27182.981950711233,27302.81519733348,27422.650876547803,27542.4886767335,27662.328267308345,27782.169301462927,27902.011418897306,28021.85424856645,28141.69741144096,28261.540523289495,28381.38319748897,28501.225047868003
5100,26104.837283624987,26224.64067930903,26344.44375633307,26464.246708998657,26584.04967984927,26703.852762410916,26823.656004198103,26943.4594099539,27063.26294509546,27183.066539338986,27302.870090480283,27422.673468309215,27542.476518638083,27662.279067425578,27782.08092497917,27901.881890220044,28021.681754995287,28141.48030842284,28261.277341254958,28381.072650246173,28500.8660425117
5400,26104.694920391365,26224.5176810429,26344.334140041774,26464.144716400133,26583.949794732598,26703.749726309157,26823.544830652434,26943.335397628278,27063.121689979416,27182.903946253202,27302.682384075644,27422.457203725095,27542.228591960215,27661.996726058063,27781.7617780192,27901.52391889803,28021.283323217365,28141.0401734276,28260.794664371475,28380.547007716606,28500.29743631866
5700,26103.936433024057,26223.799413464247,26343.65037663576,26463.489874484698,26583.318473013052,26703.136750053378,26822.94529372455,26942.744701514097,27062.53557993064,27182.318544668622,27302.09422122638,27421.86324591808,27541.626267219737,27661.383947389517,27781.136964303012,27900.886013444677,28020.63180999759,28140.375090974743,28260.116617336455,28379.85717604002,28499.597581969465
6000,26102.416475420843,26222.335180631853,26342.239574999807,26462.13013297614,26582.00741521812,26701.87206229547,26821.724788926236,26941.566378710522,27061.39767932568,27181.21959814189,27301.03309821362,27420.83919459932,27540.63895095967,27660.433476382837,27780.22392238448,27900.011480029632,28019.797377123912,28139.582875422104,28259.36926780342,28379.157875364315,28498.950044381967
6300,26100.26403941013,26220.238263073854,26340.202635001566,26460.157262001616,26580.10240912737,26700.038490114282,26819.96605784346,26939.885794851245,27059.798503896975,27179.7050985947,27299.606594108867,27419.50409790932,27539.398800576888,27659.29196664778,27779.184925482536,27899.079062143708,28018.975808265455,28138.87663289809,28258.783033310967,28378.696525738127,28498.618636052706
6600,26097.98872045018,26217.994175416577,26338.002919772785,26458.014417791117,26578.02832786877,26698.04449246342,26818.062927289015,26938.08380985771,27058.107467447397,27178.1343645678,27298.16508999274,27418.20034342093,27538.240921823257,27658.28770553081,27778.34164411448,27898.4037421045,28018.47504459618,28138.556622786644,28258.6495594864,28378.754934649187,28498.87381096341
6900,26096.464145339858,26216.45082559796,26336.461467588004,26456.494764873485,26576.549568795923,26696.624882250453,26816.7198519542,26936.83375934967,27056.96601028315,27177.116123595544,27297.283718760224,27417.4685026998,27537.670255910612,27657.888818020867,27778.124072905473,27898.375933477673,28018.644326274763,28138.929175952446,28259.230389799686,28379.54784238312,28499.8813604276
7200,26096.733806091746,26216.634770564448,26336.58266282652,26456.575547326287,26576.611519487622,26696.688707897843,26816.805274605777,26936.959413684963,27057.149348222138,27177.37332589523,27297.629613307767,27417.91648924836,27538.23223704446,27658.57513617923,27778.943453339194,27899.335433058044,28019.749288119387,28140.183189877265,28260.635258649232,28381.1035543316,28501.58606738103
7500,26099.642272746012,26219.393399334134,26339.207845627698,26459.083513359234,26579.01813461311,26699.009285201777,26819.054396508247,26939.150765894232,27059.29556578593,27179.48585156034,27299.71856836372,27419.990557000663,27540.29855903717,27660.639221264475,27781.009099671646,27901.404663075053,28021.822296550974,28142.258304814517,28262.708915683652,28383.170283761287,28503.638494461546
7800,26105.37654507968,26224.943209130244,26344.572859018666,26464.26396162312,26584.014597995447,26703.822486967183,26823.68500841893,26943.599226191254,27063.56191063124,27183.56956078235,27303.618426237386,27423.704528684288,27543.823683182753,27663.971519215964,27784.143501566246,27904.33495106637,28024.541065279216,28144.75693915843,28264.97758574051,28385.19795691606,28505.412964323346
8100,26113.08008566949,26232.48228948527,26351.92291208006,26471.40178029957,26590.918191846427,26710.47094355864,26830.058361096348,26949.678329865277,27069.32832701718,27189.005454378646,27308.70647216992,27428.42783338505,27548.165718713062,27667.91607188769,27787.674635359916,27907.436986193516,28027.19857208865,28146.954747442873,28266.700809362177,28386.432033537356,28506.14370990298
8400,26120.737900104825,26240.063221436198,26359.377619036117,26478.682855911444,26597.98018414569,26717.270368511785,26836.553713177604,26955.830091208012,27075.09897657129,27194.359478362425,27313.610376961005,27432.85016184723,27552.077070805815,27671.289130254296,27790.48419643929,27909.659997251783,28028.814174420077,28147.944325846984,28267.048047865996,28386.12297719915,28505.166832407733
8700,26125.491693302785,26244.88706303422,26364.20674344064,26483.45449769303,26602.63380903768,26721.747888997477,26840.799689641033,26959.791919570525,27078.72706327551,27197.607403498037,27316.43504625404,27435.211948156775,27553.939945690636,27672.620786087013,27791.256159459124,27909.847731858372,28028.397178922067,28146.906219790297,28265.376650978294,28383.810379900453,28502.20945775187
9000,26124.420352656,26244.059140337868,26363.561143804203,26482.931476339792,26602.17539925696,26721.298305856522,26840.30570926963,26959.20323387773,27077.996609997354,27196.691671508128,27315.29435609598,27433.810707778946,27552.246881380153,27670.6091486113,27788.903905430216,27907.137680337633,28025.317143281394,28143.44911484029,28261.540575365274,28379.598673761975,28497.630735605988
9300,26115.64081158922,26235.669526897404,26355.52880239844,26475.223720540173,26594.760042965994,26714.144167028546,26833.383084589084,26952.484342965592,27071.456007871042,27190.306628165174,27309.045202227684,27427.68114574833,27546.224260719056,27664.684705405525,27783.07296506946,27901.399823209416,28019.676333085685,28137.913789295035,28256.123699162697,28374.317753722982,28492.507798065395
9600,26099.40893206627,26219.88602635619,26340.212386961615,26460.39119409434,26580.42677926844,26700.324560279303,26820.090975365827,26939.73341671693,27059.2601634471,27178.680314134413,27298.003718987355,27417.240911684145,27536.40304090941,27655.501801598144,27774.54936588553,27893.558313753387,28012.54156335947,28131.51230103486,28250.4839109366,28369.46990434822,28488.48384862925
9900,26078.800203743605,26199.64612843187,26320.423187647546,26441.130819319253,26561.769824168074,26682.342296146006,26802.851547738857,26923.302030690153,27043.699252662704,27164.04969031879,27284.360699268254,27404.640421306853,27524.89768934449,27645.141930404898,27765.38306706453,27885.631417688845,28005.897595818882,28126.19240905925,28246.52675782069,28366.911534275525,28487.35752189237
10200,26059.577289605673,26180.557961652663,26301.60710407146,26422.719326665534,26543.890368186756,26665.117048250173,26786.397209858456,26907.72965343628,27029.114063265544,27150.550927200664,27272.04145053039,27393.58746483966,27515.191332711693,27636.855849098174,27758.584140173323,27880.37956047643,28002.245589136743,28124.185725964016,28246.203388177666,28368.30180853629,28490.48393561714
10500,26049.023205074278,26169.78501284943,26290.776778874013,26411.988640291147,26533.411105163403,26655.035052595984,26776.85172176984,26898.852690818796,27021.029846540678,27143.375345976056,27265.881570920592,27388.54107645853,27511.346534616536,27634.29067423967,27757.366218184994,27880.565818913838,28003.881993541196,28127.307059370734,28250.8330709062,28374.45175928514,28498.154475028972
10800,26053.820500675312,26173.980763597072,26294.50526976588,26415.381779179825,26536.59726500506,26658.137976328755,26779.98949311562,26902.136773839033,27024.564196366733,27147.25559277297,27270.19427882262,27393.363078928895,27516.74434742435,27640.31998700574,27764.07146521747,27887.979829826618,28012.025723916126,28136.18940148227,28260.450744270074,28384.7892805166,28509.184206198715
11100,26077.43958651179,26196.71338412986,26316.400400015922,26436.48949040809,26556.96752731536,26677.81951566065,26799.028710718554,26920.57673550549,27042.443697865056,27164.608307068094,27287.047989814037,27409.739005576088,27532.656561276763,27655.77492531203,27779.067540962165,27902.507139235353,28026.065851187457,28149.715319749343,28273.4268110726,28397.171325377894,28520.919707258432
11400,26117.860087847363,26236.182483024182,26354.837926183864,26473.820246812636,26593.120539645635,26712.727305989247,26832.62660418214,26952.8022081603,27073.2357730828,27193.907006975827,27314.793847361423,27435.872641853588,27557.118331726822,27678.50463749012,27800.004245531796,27921.588994937454,28043.230063623876,28164.898152975704,28286.56367021933,28408.19690781924,28529.768219236135
11700,26166.616852559997,26284.21324145602,26401.925272868302,26519.754828977988,26637.701139081582,26755.760904374612,26873.92843642436,26992.195808096647,27110.55301563588,27228.988150546673,27347.48757989084,27466.036133596044,27584.617297371577,27703.21340984281,27821.80586254792,27940.375301487406,28058.90182897784,28177.365204634243,28295.745044389238,28414.02101654955,28532.173033989697
12000,26209.951469280197,26327.324794925582,26444.498591377287,26561.484062407362,26678.29076567228,26794.92668218218,26911.398298436645,27027.710700187978,27143.86767678512,27259.871835045185,27375.724721597235,27491.426952645255,27606.97835010581,27722.3780830907,27837.624813726456,27952.71684633074,28067.652278999696,28182.429156699665,28297.04562499993,28411.500083629373,28525.791339087336
12300,26232.201772584845,26350.033731675554,26467.335446211186,26584.12623614281,26700.425496007298,26816.252678488185,26931.627287331874,27046.56887880116,27161.09707094762,27275.23156006927,27388.992143789772,27502.39875025035,27615.47147294553,27728.230610758925,27840.696712766534,27952.89062737238,28064.833555326128,28176.54710614472,28288.05335742128,28399.374916455108,28510.53498357726
12600,26220.67809962856,26339.66397524375,26457.877816255197,26575.343076133413,26692.08534360105,26808.13222134726,26923.51321157424,27038.259607668406,27152.404391396274,27265.98213512037,27379.02890860872,27491.582190071007,27603.680781092717,27715.36472515521,27826.67522942349,27937.654589455826,28048.346116440185,28158.794066494087,28269.043571478585,28379.14057067604,28489.131742568534
12900,26170.575681696006,26291.22165191532,26411.040842798182,26530.05431344898,26648.287235867105,26765.768669750156,26882.531340367306,26998.61141914975,27114.048306591274,27228.884417010573,27343.164964693344,27456.937750902365,27570.252951214774,27683.16290261597,27795.72188974739,27907.985929671064,28020.012554478406,28131.860591034616,28243.58993711722,28355.261333179413,28466.936128950296
13200,26088.31373589716,26210.732683708462,26332.520386099994,26453.687601662557,26574.25059071871,26694.23082254221,26813.654674191614,26932.55312185341,27050.961425297002,27168.91880579923,27286.46811769657,27403.655513568163,27520.530102939163,27637.143604321653,27753.54999037741,27869.805125993404,27985.9663991062,28102.092344195695,28218.242258491508,28334.47581109732,28450.852645438717
13500,25992.076661185285,26115.83847073244,26239.418434048017,26362.810137114106,26486.01278552258,26609.030931138223,26731.87416765057,26854.556798271737,26977.097478499094,27099.51883657238,27221.84707402111,27344.111548524,27466.344341189702,27588.579810318002,27710.854133711488,27833.204841676743,27955.670342977013,28078.28944616943,28201.100878971403,28324.1428085446,28447.452365849986
13800,25908.951869599867,26033.0704037149,26157.634764061604,26282.618825248257,26408.000196709516,26533.760097511677,26659.883175838077,26786.357278526815,26913.17317615026,27040.324249203157,27167.806141016983,27295.616383054235,27423.753998263634,27552.219088199327,27681.01240962365,27810.13494632035,27939.587481837567,28069.370178848774,28199.48217075568,28329.921171048773,28460.68310577738
14100,25868.676032756033,25991.809287746684,26116.033034594897,26241.305831950103,26367.58589385688,26494.831220657463,26622.999674202245,26752.049001686733,26881.936813346463,27012.620519977736,27144.057236816432,27276.203660704945,27409.015927714492,27542.44945847356,27676.45879838833,27810.997459735114,27946.01777226402,28081.470748485546,28217.305969225847,28353.471494342437,28489.913802702693
14400,25894.751758932245,26015.611692433333,26138.00176947538,26261.876135315186,26387.183442324305,26513.86723205472,26641.866302877148,26771.11506226593,26901.543863872565,27033.0793304446,27165.64466438504,27299.15994829419,27433.542438186156,27568.70685222668,27704.56565780786,27841.029359573186,27978.006790653566,28115.405408896302,28253.13159929234,28391.090983161695,28529.188733974483
14700,25994.81563600254,26112.646098394984,26232.027892457587,26352.92396830109,26475.287911502186,26599.064437345,26724.189926305124,26850.59299469704,26978.195098096738,27106.91225354945,27236.65634062274,27367.3344223371,27498.848568842244,27631.096637427407,27763.973034102888,27897.36945497174,28031.175605505534,28165.279895792897,28299.57010984468,28433.934047118422,28568.260134571974
15000,26153.620868112674,26268.519721186978,26384.468675960776,26501.450307918138,26619.437482431338,26738.39381108704,26858.274170578057,26979.025410785936,27100.59021646673,27222.908417818613,27345.913706709332,27469.532853809273,27593.686509323874,27718.290013070146,27843.2542161921,27968.486299734555,28093.890577247905,28219.369270311254,28344.823247358734,28470.152717486133,28595.257872000788
15300,26332.973947932485,26445.916196039678,26558.9733525467,26672.15410808208,26785.461102451507,26898.89125231279,27012.43610971305,27126.08224722457,27239.8115988516,27353.602298156897,27467.431783194093,27581.275779738768,27695.10462174928,27808.883272799223,27922.571935833417,28036.12670166827,28149.500231723934,28262.642470961295,28375.501388172815,28488.023742553643,28600.155877807938
15600,26480.595258433652,26593.182517452242,26704.767141442135,26815.384363487916,26925.06848325137,27033.852937540316,27141.77032672836,27248.852397366074,27355.130041385004,27460.633420292477,27565.39213469772,27669.435208139,27772.790884118338,27875.486427895084,27977.54802841034,28079.000800413178,28179.868877547517,28280.175587154205,28379.943696718372,28479.19572026633,28577.954270518945
15900,26545.52777571739,26659.620704008757,26771.724714926368,26881.896339215968,26990.196045060464,27096.6881273122,27201.440575566463,27304.52492767725,27406.016091598238,27505.992098116098,27604.533849352894,27701.725002184634,27797.651964497923,27892.403862942454,27986.072429673764,28078.751831149315,28170.538463795514,28261.530735519744,28351.828847576773,28441.534588127597,28530.751147028583
16200,26494.777698689566,26612.129111950493,26726.924329601854,26839.22973228973,26949.120248300125,27056.679014352598,27161.997050961745,27265.172945546386,27366.312545949928,27465.528678555555,27562.940871745246,27658.675036675308,27752.863112783303,27845.64272364834,27937.156851234868,28027.5535117865,28116.9854230594,28205.60966005724,28293.58730152302,28381.08307264719,28468.264990998025
16500,26325.328838278143,26447.190030497193,26566.549027783145,26683.463168666454,26798.002853022528,26910.250897030044,27020.301921842318,27128.261771056594,27234.246948596978,27338.38406287243,27440.809271477625,27541.667731533278,27641.1130482326,27739.306706514235,27836.41748327314,27932.620842044682,28028.098306399992,28123.03680377474,28217.62796858801,28312.06739150639,28406.55380011714
16800,26067.913987256685,26194.54808123183,26319.44058174622,26442.6158008052,26564.11490639005,26683.9950273136,26802.328352448305,26919.201223846885,27034.71322201826,27148.976242275086,27262.11355837789,27374.25886527934,27485.555293932022,27596.154391385517,27706.21505568267,27815.902415006516,27925.386643289752,28034.841706489835,28144.444035488097,28254.371123854256,28364.800052018327
17100,25782.602588665057,25912.80584139665,26042.685339663098,26172.211444269113,26301.37220780297,26430.17252363549,26558.63314575411,26686.789593974772,26814.690956096176,26942.398595320094,27069.984769276092,27197.531166460278,27325.12736505397,27452.869219224278,27580.857179598195,27709.19455583915,27837.98573080455,27967.3343384757,28097.34142114385,28228.103584646564,28359.71117331826
17400,25547.937591389604,25678.929439573778,25811.440708281567,25945.383063846282,26080.67978461932,26217.26551466446,26355.08572637625,26494.095922669447,26634.260610192203,26775.552075892538,26917.949000071883,27061.43493971576,27205.996716836544,27351.62274756709,27498.301348698806,27646.019059505383,27794.759017579087,27944.4994276825,28095.21216234481,28246.861532100655,28399.403261861553
17700,25444.306601753105,25572.384102940483,25703.772166557595,25838.34466153163,25975.972180401408,26116.522834830717,26259.862770945758,26405.85642568709,26554.366554177195,26705.25406494854,26858.377704834635,27013.5936385196,27170.754969153608,27329.711246160237,27490.30800444658,27652.386375695434,27815.782807464537,27980.328919572403,28145.851519773063,28312.172792142326,28479.110662068935
18000,25530.71236135113,25652.64673562901,25778.93127235077,25909.445479736132,26044.048881676852,26182.580238348255,26324.859518444413,26470.689814959926,26619.859184608944,26772.142415902505,26927.302734473575,27085.093456270828,27245.259599769226,27407.539467498398,27571.666205193604,27737.36934402171,27904.376327930644,28072.414024580612,28241.21021493826,28410.49505383621,28580.002492017742
18300,25816.367320159603,25930.818124634796,26049.230349423713,26171.542160929817,26297.679169243787,26427.53353185393,26560.964784991018,26697.802741939708,26837.85055039581,26980.887847043778,27126.673950894106,27274.951040833617,27425.447267113035,27577.879750967346,27731.957431103183,27887.38372029018,28043.858939672973,28201.082502577545,28358.754823396026,28516.57893043697,28674.26176419076
18600,26244.251956584143,26352.330790699885,26462.536865417525,26574.843457691033,26689.25182041798,26805.774555567714,26924.395120148823,27045.065925083327,27167.70958629539,27292.2206236877,27418.46751855976,27546.29504009943,27675.526754860763,27805.967639310595,27937.406724180077,28069.61971004858,28202.371505879215,28335.418655734582,28468.511633340324,28601.396999375436,28733.819432369957
18900,26701.490326718947,26806.07622334848,26910.18472270222,27013.832455519383,27117.037728006853,27219.84307343217,27322.331567887308,27424.594593095593,27526.70487191928,27628.715006327093,27730.65653072176,27832.539480790772,27934.352461997543,28036.063188972494,28137.619457454803,28238.95050392833,28339.968704330353,28440.57156162765,28540.643931897746,28640.06043888519,28738.688026691765
19200,27053.198875661834,27157.76649235253,27259.274334369282,27357.786877993454,27453.37904614735,27546.138032570376,27636.164530584334,27723.571556430667,27808.481533617138,27891.027356965053,27971.357883026314,28049.628055349844,28125.985006488547,28200.56624057143,28273.498779257112,28344.89879169412,28414.871715332796,28483.51285917256,28550.90846783143,28617.137214403203,28682.272083192576
19500,27185.140497009706,27293.03949759972,27395.923792889225,27493.898588194697,27587.08149148938,27675.601770403107,27759.600192819107,27839.230401966262,27914.660965659845,27986.07682491839,28053.679562082845,28117.68639940224,28178.32842089186,28235.848657005154,28290.500281480316,28342.54495482971,28392.251337322305,28439.893788531248,28485.751262391426,28530.10639634036,28573.24478037862
19800,27040.316300198516,27154.617166645698,27263.006142013557,27365.610501485346,27462.57551306794,27554.064448146397,27640.258593205348,27721.35689612722,27797.575502480267,27869.14754993572,27936.323425567265,27999.371543078938,28058.57926451189,28114.25348258223,28166.720737003754,28216.326933185643,28263.436734055693,28308.43269277253,28351.71419312346,28393.696265236944,28434.808347089136
20100,26636.19109825271,26759.41477732148,26877.138699552077,26989.47336311474,27096.55683825508,27198.553475481964,27295.652804848316,27388.068702323395,27476.038757244023,27559.823772534455,27639.70734257503,27715.995435657198,27789.016029142113,27859.118868426867,27926.675281709973,27992.077927769435,28055.740379672232,28118.09646765691,28179.59931706632,28240.72002284045,28301.945900756895
20400,26058.382525246838,26191.45163700443,26320.796909037217,26446.454327650823,26568.499575637677,26687.0459238037,26802.24226244918,26914.271237700494,27023.347466335155,27129.715779001534,27233.649440348912,27335.448318527793,27435.436949752348,27533.962433551853,27631.39212359509,27728.111075256682,27824.51918677032,27921.027958042596,28018.056789150945,28116.028748292272,28215.36575670621
20700,25440.668546167475,25581.424742071053,25721.50613480813,25860.82119034814,25999.326707527063,26137.02544390847,26273.963378126216,26410.226646657487,26545.938173115996,26681.25400149487,26816.35933088101,26951.464228841185,27086.799001538893,27222.60920447293,27359.150281725328,27496.68184182775,27635.461607702004,27775.73910726121,27917.749202096147,28061.70558464082,28207.794407943886
21000,24942.64099842069,25085.194296992853,25231.03526971317,25379.93398904766,25531.69786575652,25686.170961947926,25843.232126307485,26002.79209740834,26164.78971652945,26329.18738536553,26495.96590456659,26665.11883696858,26836.646546761367,27010.550076094507,27186.825034550584,27365.455688749884,27546.409449481805,27729.63196137677,27915.043000815716,28102.533378261167,28291.963019488383
21300,24725.18727036946,24861.4340153011,25004.837435359517,25155.111771385215,25311.965184659006,25475.095502212815,25644.1907828505,25818.936962729334,25999.01956467717,26184.122467151967,26373.92613358661,26568.105538260235,26766.328025243627,26968.25132574174,27173.521936339854,27381.774027845586,27592.62901193468,27805.69584211106,28020.57206945834,28236.845615144706,28454.097163616898
21600,24904.871519793138,25028.204756138304,25160.84878054467,25302.55812208919,25453.025026563133,25611.88512843482,25778.723550015617,25953.081376645758,26134.462140712825,26322.338051902047,26516.155942109606,26715.342957566423,26919.3120330713,27127.46717647197,27339.20857834226,27553.937544998902,27771.061235910383,27989.997172145173,28210.177473310257,28431.052778751033,28652.095816445188
21900,25488.79981520584,25597.654967334533,25714.339764018194,25838.894841612884,25971.25744634121,26111.267961877613,26258.6776293805,26413.15713978162,26574.306020736214,26741.662647182507,26914.714541892525,27092.90862077228,27275.661077260273,27462.366645007594,27652.40702487397,27845.158308506416,28039.997274142923,28236.306468989547,28433.478024931275,28630.916178776683,28828.03848290235
22200,26341.781734858814,26440.04846690157,26541.438492250632,26646.151919654294,26754.466497071484,26866.592108213234,26982.663897103248,27102.739313121096,27226.797643846425,27354.74172582308,27486.401521978532,27621.539214895674,27759.855436961265,27900.99625925353,28044.560587634038,28190.10766207541,28337.164418336808,28485.23254440312,28633.79514324573,28782.322995519633,28930.280499674387
22500,27222.147274384162,27316.149879264307,27407.97743124691,27497.639042105577,27585.321044196902,27671.3916983844,27756.24614591565,27840.25314272316,27923.744031317372,28007.003200612377,28090.26035684256,28173.68481508208,28257.38191045842,28341.39152175939,28425.688604567407,28510.18555121644,28594.73613322587,28679.140738241378,28763.15258510017,28846.48458221395,28928.8164786471
22800,27868.96664417093,27964.17251877426,28052.929257551477,28135.300752516323,28211.397805552326,28281.38344810342,28345.46995018805,28403.936064974718,28457.150594635274,28505.529614050232,28549.48604544232,28589.4206265567,28625.713964028902,28658.71961015492,28688.758451285466,28716.114629784533,28741.033149169685,28763.719240862127,28784.33950858978,28803.024820883256,28819.87490164892
23100,28087.621449985498,28188.175450035847,28279.46728969671,28361.62692762285,28434.800312581257,28499.151669942545,28554.871903312553,28602.188225929247,28641.370058548426,28672.729960227694,28696.621366284366,28713.43521221289,28723.596137212928,28727.558370231258,28725.801434291003,28718.825833055573,28707.14889919772,28691.300985655555,28671.82216652111,28649.259581674123,28624.16550434182
23400,27808.161097970635,27918.020913922985,28017.58504952366,28107.02770449606,28186.548065492523,28256.37021294779,28316.741642551664,28367.93219705201,28410.235515502947,28443.973482435933,28469.502023957586,28487.21635731888,28497.555137151616,28501.00355756792,28498.095470037733,28489.414582620844,28475.59481920843,28457.319934927033,28435.322503754644,28410.382416273336,28383.32505146082
23700,27096.22657963424,27219.582688405895,27333.586934233652,27438.390450669194,27534.18564286085,27621.204438840192,27699.717637011505,27770.034983343372,27832.505472638288,27887.517714719877,27935.500811450835,27976.92616062649,28012.310029976696,28042.21653880107,28067.260747905442,28088.111603284247,28105.49450737985,28120.193306615587,28133.051486395674,28144.97235431198,28156.917966246172
